2024-10-04 16:17:18,626:root:INFO:Saving logs to ./time_sync_posthoc.log
2024-10-04 16:17:18,632:root:INFO:Loading XDF events from \\fileserver.dccn.nl\project\3025011.01\pilots\pilot_data_davide\pilot_01\day2\pilot_01_d2_speech_lsl.xdf
2024-10-04 16:17:18,633:pyxdf.pyxdf:INFO:Importing XDF file \\fileserver.dccn.nl\project\3025011.01\pilots\pilot_data_davide\pilot_01\day2\pilot_01_d2_speech_lsl.xdf...
2024-10-04 16:17:39,896:pyxdf.pyxdf:DEBUG: Read tag: 3 at 554802 bytes, length=6311, StreamId=6
2024-10-04 16:17:39,896:pyxdf.pyxdf:DEBUG: Read tag: 3 at 561118 bytes, length=9419, StreamId=4
2024-10-04 16:17:39,896:pyxdf.pyxdf:DEBUG: Read tag: 3 at 570542 bytes, length=3110, StreamId=7
2024-10-04 16:17:39,896:pyxdf.pyxdf:DEBUG: Read tag: 3 at 573657 bytes, length=2536, StreamId=8
2024-10-04 16:17:39,896:pyxdf.pyxdf:DEBUG: Read tag: 3 at 576198 bytes, length=71291, StreamId=5
2024-10-04 16:17:39,896:pyxdf.pyxdf:DEBUG: Read tag: 3 at 647494 bytes, length=5261, StreamId=6
2024-10-04 16:17:39,896:pyxdf.pyxdf:DEBUG: Read tag: 3 at 652760 bytes, length=12779, StreamId=4
2024-10-04 16:17:39,896:pyxdf.pyxdf:DEBUG: Read tag: 3 at 665544 bytes, length=3136, StreamId=7
2024-10-04 16:17:39,896:pyxdf.pyxdf:DEBUG: Read tag: 3 at 668685 bytes, length=2311, StreamId=8
2024-10-04 16:17:39,896:pyxdf.pyxdf:DEBUG: Read tag: 3 at 671001 bytes, length=72312, StreamId=5
2024-10-04 16:17:39,896:pyxdf.pyxdf:DEBUG: Read tag: 3 at 743318 bytes, length=5261, StreamId=6
2024-10-04 16:17:39,896:pyxdf.pyxdf:DEBUG: Read tag: 3 at 748584 bytes, length=9419, StreamId=4
2024-10-04 16:17:39,896:pyxdf.pyxdf:DEBUG: Read tag: 3 at 758008 bytes, length=3115, StreamId=7
2024-10-04 16:17:39,896:pyxdf.pyxdf:DEBUG: Read tag: 3 at 761128 bytes, length=2386, StreamId=8
2024-10-04 16:17:39,896:pyxdf.pyxdf:DEBUG: Read tag: 3 at 763519 bytes, length=72587, StreamId=5
2024-10-04 16:17:40,279:pyxdf.pyxdf:DEBUG: Read tag: 3 at 836111 bytes, length=4211, StreamId=6
2024-10-04 16:17:40,279:pyxdf.pyxdf:DEBUG: Read tag: 3 at 840327 bytes, length=12779, StreamId=4
2024-10-04 16:17:40,279:pyxdf.pyxdf:DEBUG: Read tag: 3 at 853111 bytes, length=3149, StreamId=7
2024-10-04 16:17:40,279:pyxdf.pyxdf:DEBUG: Read tag: 3 at 856265 bytes, length=2611, StreamId=8
2024-10-04 16:17:40,279:pyxdf.pyxdf:DEBUG: Read tag: 3 at 858881 bytes, length=71003, StreamId=5
2024-10-04 16:17:40,279:pyxdf.pyxdf:DEBUG: Read tag: 3 at 929889 bytes, length=6311, StreamId=6
2024-10-04 16:17:40,279:pyxdf.pyxdf:DEBUG: Read tag: 3 at 936205 bytes, length=9419, StreamId=4
2024-10-04 16:17:40,279:pyxdf.pyxdf:DEBUG: Read tag: 3 at 945629 bytes, length=3123, StreamId=7
2024-10-04 16:17:40,279:pyxdf.pyxdf:DEBUG: Read tag: 3 at 948757 bytes, length=2436, StreamId=8
2024-10-04 16:17:40,279:pyxdf.pyxdf:DEBUG: Read tag: 3 at 951198 bytes, length=72456, StreamId=5
